user_id,recency,frequency,monetary
R01138,33,17,259.0
R01139,46,24,365.44
R01140,34,15,235.19
R01141,24,27,400.02
R01142,50,16,256.51
R01143,32,21,335.98
R01144,34,20,327.36
R01145,37,24,368.65
R01146,40,25,378.86
R01147,24,19,301.32
R01148,32,18,329.63
R01149,26,14,214.81
R01150,34,26,401.43
R01151,41,23,323.43
R01152,52,14,217.69
R01153,32,16,243.59
R01154,57,17,273.2
R01155,24,23,356.28000000000003
R01156,24,21,309.11
R01157,29,26,435.07
R01158,44,16,236.6
R01159,70,15,269.7
R01160,89,11,179.12
R01161,26,15,278.29
R01162,30,13,223.14
R01163,38,16,200.71
R01164,31,26,450.73
R01165,33,23,353.71000000000004
R01166,58,29,454.24
R01167,49,16,212.72
R01168,33,25,371.12
R01169,29,20,344.75
R01170,25,20,347.87
R01171,36,14,218.42
R01172,42,25,328.25
R01173,24,21,402.81
R01174,47,17,235.58
R01175,47,20,365.93
R01176,35,23,363.64
R01177,67,22,322.21
R01178,39,18,269.53
R01179,33,24,369.35
R01180,35,21,311.26
R01181,78,20,295.59
R01182,48,20,285.13
R01183,53,14,227.97
R01184,52,6,78.87
R01185,24,24,435.28
R01186,28,19,303.52
R01187,84,9,160.36
R01188,26,18,304.34
R01189,36,22,357.62
R01190,35,22,321.15
R01191,36,18,268.46
R01192,68,21,307.36
R01193,60,17,236.32
R01194,23,20,305.81
R01195,59,26,391.49
R01196,25,19,288.18
R01197,41,16,254.66
R01198,51,22,305.7
R01199,45,16,249.77
R01200,28,23,286.76
R01201,75,25,398.57
R01202,111,9,145.11
R01203,32,24,385.24
R01204,28,21,327.43
R01205,39,18,324.62
R01206,28,21,314.37
R01207,53,18,287.49
R01208,51,13,219.79
R01209,79,14,197.29
R01210,32,23,342.42
R01211,57,15,233.91
R01212,31,24,363.90999999999997
R01213,27,20,283.53
R01214,34,18,289.13
R01215,55,27,410.53999999999996
R01216,52,24,400.12
R01217,67,22,283.49
R01218,70,17,314.48
R01219,44,23,346.90999999999997
R01220,32,15,237.5
R01221,28,24,371.09
R01222,111,18,258.33
R01223,30,20,281.25
R01224,48,18,249.56
R01225,49,20,326.44
R01226,61,15,199.75
R01227,30,21,287.62
R01228,29,17,271.74
R01229,58,23,340.5
R01230,76,19,246.82
R01231,59,22,347.08
R01232,33,21,287.98
R01233,32,21,323.68
R01234,24,14,243.33999999999997
R01235,29,12,188.4
R01236,22,21,330.77
R01237,23,26,408.31
R01238,27,16,225.84
R01239,24,15,314.74
R01240,42,20,367.28
R01241,48,20,337.3
R01242,36,20,266.7
R01243,65,20,271.76
R01244,55,17,238.35999999999999
R01245,53,26,428.55
R01246,23,20,308.57
R01247,28,20,327.45
R01248,49,15,249.47
R01249,42,25,388.82
R01250,35,20,269.11
R01251,37,15,247.69
R01252,29,28,425.69
R01253,42,25,365.76
R01254,37,22,313.17
R01255,45,17,250.35
R01256,60,21,324.63
R01257,53,15,251.04000000000002
R01258,38,19,333.56
R01259,51,19,273.01
R01260,33,26,358.54
R01261,34,17,284.86
R01262,26,21,322.93
R01263,31,20,299.87
R01264,38,21,380.76
R01265,43,18,254.34
R01266,25,21,318.93
R01267,31,26,357.2
R01268,28,18,265.73
R01269,42,15,198.16
R01270,34,14,197.57
R01271,26,27,388.45
R01272,25,30,491.06
R01273,24,24,353.2
R01274,47,22,353.34000000000003
R01275,25,26,397.15
R01276,64,22,321.75
R01277,33,18,261.05
R01278,48,18,265.24
R01279,28,25,324.7
R01280,61,18,267.03
R01281,63,23,397.15
R01282,24,15,222.01999999999998
R01283,38,27,371.52
R01284,32,21,326.37
R01285,52,19,307.37
R01286,43,17,265.93
R01287,30,14,200.42000000000002
R01288,29,27,403.61
R01289,25,23,356.75
R01290,27,20,324.43
R01291,57,20,296.42
R01292,68,21,359.93
R01293,26,15,242.9
R01294,139,13,216.26
R01295,33,14,201.43
R01296,41,21,322.76
R01297,24,29,430.29
R01298,125,14,201.87
R01299,25,18,307.93
R01300,33,17,260.89
R01301,66,19,328.4
R01302,38,20,325.06
R01303,24,24,424.84
R01304,32,21,310.37
R01305,62,14,233.17
R01306,53,24,347.3
R01307,28,21,279.17
R01308,32,29,453.79
R01309,36,22,296.71000000000004
R01310,46,26,404.45
R01311,23,21,353.26
R01312,46,16,262.23
R01313,40,30,440.21
R01314,37,21,302.1
R01315,55,27,470.58
R01316,47,16,213.55
R01317,39,23,336.99
R01318,62,20,281.97
R01319,30,18,265.3
R01320,29,22,379.96999999999997
R01321,24,18,275.55
R01322,27,20,338.69
R01323,32,19,294.25
R01324,33,25,378.87
R01325,23,28,436.33000000000004
R01326,41,25,426.12
R01327,123,17,220.01999999999998
R01328,23,14,197.07
R01329,40,17,227.14
R01330,25,24,395.6
R01331,53,21,340.08
R01332,29,26,400.06
R01333,28,14,212.96
R01334,46,19,299.32
R01335,24,21,333.64
R01336,35,15,203.36
R01337,30,12,166.91
R01338,41,16,224.3
R01339,25,31,488.77
R01340,25,15,243.95000000000002
R01341,23,24,347.24
R01342,43,22,349.53
R01343,62,18,308.35
R01344,52,19,271.49
R01345,28,19,315.32
R01346,59,16,231.71
R01347,32,24,361.12
R01348,25,17,241.93
R01349,34,21,426.34000000000003
R01350,29,20,311.46
R01351,33,27,382.68
R01352,44,24,376.06
R01353,30,17,239.23
R01354,70,18,353.5
R01355,35,17,247.60999999999999
R01356,51,23,360.08
R01357,51,17,296.13
R01358,41,17,255.72
R01359,25,28,453.07
R01360,29,22,325.15
R01361,26,21,326.19
R01362,68,14,204.05
R01363,30,31,496.86
R01364,33,25,373.77
R01365,39,23,401.51
R01366,26,10,129.07
R01367,41,15,222.84
R01368,87,16,285.11
R01369,26,19,305.16
R01370,29,24,331.68
R01371,30,22,307.3
R01372,46,21,365.63
R01373,90,23,346.69
R01374,29,23,332.87
R01375,23,22,341.44
R01376,33,18,315.14
R01377,34,25,401.18
R01378,25,22,326.69
R01379,42,14,195.64
R01380,23,25,365.01
R01381,23,20,263.1
R01382,32,26,385.04
R01383,28,20,355.65
R01384,25,21,324.52
R01385,25,28,398.49
R01386,25,26,427.5
R01387,31,16,281.16
R01388,37,15,238.24
R01389,24,18,297.33
R01390,63,30,474.71
R01391,23,20,343.13
R01392,67,17,255.49
R01393,25,14,241.52
R01394,44,28,423.32
R01395,26,13,198.72
R01396,26,21,299.32
R01397,53,19,300.51
R01398,47,14,223.91
R01399,27,18,243.42
R01400,67,15,239.86
R01401,37,20,317.06
R01402,59,14,260.81
R01403,35,20,312.39
R01404,49,16,242.34
R01405,79,23,390.56
R01406,39,23,379.55
R01407,25,18,268.08
R01408,28,23,328.58
R01409,87,20,272.83
R01410,43,15,194.75
R01411,25,26,375.36
R01412,25,21,362.8
R01413,61,19,313.1
R01414,26,18,247.20999999999998
R01415,55,24,365.73
R01416,39,24,365.04
R01417,39,26,418.26
R01418,45,24,364.1
R01419,35,16,234.03
R01420,28,16,203.65
R01421,28,20,326.78
R01422,37,23,350.43
R01423,50,21,299.25
R01424,42,17,271.57
R01425,26,23,374.01
R01426,25,21,301.0
R01427,44,26,440.33
R01428,26,25,375.0
R01429,62,22,388.56
R01430,57,21,351.5
R01431,38,17,308.63
R01432,24,16,263.17
R01433,29,22,341.26
R01434,30,25,439.21000000000004
R01435,27,15,220.94
R01436,40,29,468.79
R01437,27,20,320.1
R01438,63,19,278.83
R01439,32,17,228.76000000000002
R01440,25,17,251.07
R01441,33,21,315.8
R01442,45,14,198.38
R01443,43,22,347.09
R01444,95,27,416.3
R01445,57,15,242.76
R01446,46,31,484.71
R01447,22,19,262.67
R01448,39,16,307.44
R01449,79,14,217.53
R01450,32,21,283.76
R01451,47,22,344.84
R01452,25,22,351.04
R01453,24,26,418.39
R01454,26,19,360.25
R01455,27,22,306.31
R01456,28,17,256.1
R01457,38,25,369.79
R01458,29,22,323.26
R01459,35,19,283.91
R01460,35,20,271.95
R01461,36,22,305.17
R01462,26,22,443.32
R01463,22,25,429.9
R01464,76,21,320.35
R01465,33,20,307.91
R01466,69,16,220.25
R01467,28,29,452.56
R01468,35,24,393.51
R01469,29,19,326.31
R01470,46,23,361.63
R01471,88,14,189.44
R01472,24,25,362.3
R01473,27,21,346.18
R01474,35,17,241.71
R01475,44,23,364.68
R01476,25,17,239.16
R01477,23,22,292.94
R01478,46,11,145.94
R01479,39,25,404.84
R01480,29,30,462.31
R01481,59,24,406.0
R01482,65,27,431.27
R01483,42,19,305.67
R01484,32,23,362.65000000000003
R01485,34,21,322.1
R01486,27,26,397.05
R01487,27,23,411.49
R01488,34,18,263.14
R01489,100,23,371.65
R01490,32,16,231.56
R01491,64,22,342.43
R01492,29,16,259.21
R01493,41,16,242.55
R01494,30,28,402.84000000000003
R01495,39,14,210.63
R01496,25,26,409.18
R01497,39,21,334.7
R01498,39,24,383.94
R01499,26,18,246.64000000000001
R01500,56,14,217.27
R01501,28,14,236.94
R01502,50,19,261.83
R01503,35,15,224.14
R01504,28,18,277.95
R01505,27,19,294.7
R01506,31,25,379.43
R01507,29,16,280.12
R01508,39,21,300.32
R01509,28,20,305.66
R01510,25,26,423.83000000000004
R01511,27,19,253.31
R01512,36,9,126.09
R01513,48,14,208.9
R01514,29,17,274.76
R01515,35,15,214.05
R01516,28,18,299.95
R01517,103,14,241.06
R01518,46,16,268.26
R01519,24,20,336.15
R01520,28,20,316.23
R01521,62,25,352.17
R01522,50,20,314.7
R01523,37,25,392.98
R01524,29,18,257.96999999999997
R01525,44,21,293.7
R01526,34,21,305.68
R01527,28,19,279.92
R01528,73,20,321.36
R01529,31,24,373.51
R01530,60,17,220.42
R01531,31,12,178.77
R01532,56,23,331.92
R01533,31,15,248.83
R01534,48,23,370.55
R01535,74,20,294.58
R01536,92,16,226.09
R01537,47,15,210.95999999999998
R01538,28,18,270.84
R01539,46,15,187.91
R01540,30,19,349.73
R01541,34,22,319.71000000000004
R01542,56,20,328.74
R01543,36,27,409.13
R01544,24,24,306.86
R01545,54,20,326.78
R01546,61,28,427.96
R01547,139,13,228.71
R01548,24,18,220.7
R01549,29,15,279.59000000000003
R01550,76,30,496.42
R01551,25,21,292.64
R01552,53,19,271.14
R01553,29,23,316.74
R01554,29,25,345.39
R01555,49,9,179.47
R01556,34,14,182.56
R01557,37,27,387.21
R01558,25,31,438.71
R01559,47,24,390.61
R01560,72,20,264.9
R01561,69,18,270.38
R01562,40,29,471.9
R01563,64,23,387.78
R01564,24,16,240.7
R01565,23,19,276.56
R01566,73,16,235.66
R01567,38,17,230.32
R01568,56,18,244.75
R01569,54,16,217.61
R01570,53,17,283.53
R01571,55,27,398.23
R01572,56,17,241.06
R01573,32,28,495.06
R01574,25,25,329.01
R01575,28,23,400.09
R01576,30,21,328.02
R01577,40,25,384.79
R01578,31,22,320.33
R01579,36,21,317.07
R01580,25,13,179.36
R01581,31,9,117.36
R01582,51,18,267.99
R01583,62,26,387.02
R01584,26,28,446.23
R01585,30,22,344.89
R01586,31,22,322.2
R01587,25,29,417.97
R01588,30,17,269.82
R01589,25,21,336.07
R01590,58,18,257.51
R01591,67,25,345.29
R01592,24,28,461.90999999999997
R01593,43,23,390.9
R01594,76,19,328.43
R01595,30,9,128.19
R01596,38,23,366.52
R01597,30,15,212.7
R01598,46,24,445.81
R01599,42,17,274.54
R01600,42,18,285.6
R01601,37,19,255.63
R01602,39,19,305.34000000000003
R01603,39,18,289.77
R01604,27,23,327.46
R01605,62,19,300.03
R01606,35,21,374.85
R01607,33,30,431.34
R01608,27,21,281.56
R01609,51,23,410.76
R01610,26,23,348.15999999999997
R01611,24,10,159.76
R01612,39,21,337.39
R01613,54,17,248.25
R01614,47,16,216.43
R01615,29,34,515.4
R01616,89,23,363.77
R01617,76,16,262.16
R01618,31,22,354.74
R01619,48,21,295.74
R01620,45,18,321.39
R01621,55,23,373.77
R01622,24,17,237.75
R01623,80,20,267.58
R01624,27,24,379.95
R01625,38,28,458.77
R01626,25,17,240.49
R01627,53,23,414.57
R01628,44,17,223.55
R01629,31,15,223.79000000000002
R01630,87,19,253.51
R01631,25,22,302.2
R01632,93,13,173.82
R01633,30,17,249.59
R01634,25,15,219.93
R01635,103,12,173.54
R01636,25,23,366.69
R01637,24,14,225.28
R01638,23,18,248.57
R01639,99,18,296.67
R01640,43,28,423.76
R01641,23,32,497.83
R01642,91,15,244.66
R01643,35,19,258.71999999999997
R01644,48,22,340.65999999999997
R01645,121,14,200.84
R01646,24,27,482.52
R01647,42,16,244.51
R01648,42,18,288.21
R01649,32,26,397.25
R01650,24,24,333.57
R01651,34,21,379.41
R01652,27,21,303.93
R01653,53,18,291.56
R01654,37,24,395.45
R01655,44,20,300.36
R01656,44,18,225.11
R01657,38,21,300.48
R01658,68,18,259.42
R01659,48,24,310.81
R01660,27,17,356.88
R01661,51,21,315.78
R01662,34,15,248.05
R01663,25,9,126.09
R01664,27,21,348.07
R01665,25,22,301.13
R01666,33,22,287.26
R01667,35,22,320.57
R01668,50,17,284.58
R01669,27,22,310.71
R01670,26,24,356.53
R01671,37,11,184.63
R01672,25,19,253.93
R01673,46,22,296.35
R01674,29,24,367.76
R01675,24,15,222.45
R01676,40,16,256.75
R01677,76,20,265.26
R01678,35,19,273.85
R01679,26,25,471.5
R01680,42,14,217.44
R01681,33,20,277.16
R01682,67,13,204.69
R01683,42,14,232.88
R01684,32,18,251.31
R01685,41,13,219.19
R01686,50,29,417.26
R01687,49,22,303.45
R01688,35,17,281.88
R01689,25,21,347.01
R01690,45,25,352.55
R01691,34,22,324.99
R01692,24,26,430.2
R01693,29,13,202.93
R01694,42,22,328.55
R01695,24,22,329.19
R01696,27,18,238.14
R01697,23,27,461.72
R01698,47,19,260.46
R01699,28,19,355.35
R01700,31,23,328.96
R01701,84,22,279.87
R01702,61,19,290.5
R01703,54,18,276.36
R01704,79,19,340.2
R01705,26,23,335.35
R01706,38,26,390.27
R01707,43,16,233.95
R01708,27,17,276.52
R01709,71,18,309.92
R01710,55,21,333.71999999999997
R01711,25,18,259.03999999999996
R01712,26,21,291.21
R01713,23,14,218.68
R01714,35,20,346.48
R01715,57,13,191.91
R01716,74,16,254.88
R01717,63,23,372.52
R01718,71,15,227.71
R01719,64,16,244.11
R01720,29,23,320.75
R01721,40,20,388.17
R01722,28,15,266.77
R01723,53,20,311.78000000000003
R01724,28,22,371.37
R01725,35,23,347.38
R01726,24,33,564.28
R01727,44,25,412.48
R01728,36,25,330.28
R01729,32,24,347.29
R01730,73,29,446.69
R01731,35,20,320.52
R01732,27,19,306.3
R01733,28,20,346.32
R01734,34,21,323.41
R01735,45,19,273.0
R01736,25,16,245.09
R01737,51,18,247.32999999999998
R01738,28,25,413.95
R01739,24,18,297.02
R01740,25,17,276.99
R01741,27,23,328.98
R01742,29,16,250.37
R01743,35,20,370.24
R01744,40,16,239.88
R01745,58,24,338.58
R01746,27,20,307.14
R01747,49,21,275.4
R01748,44,20,262.29
R01749,31,15,184.15
R01750,38,25,344.78000000000003
R01751,27,24,364.21
R01752,33,15,214.49
R01753,31,17,263.09
R01754,26,16,303.76
R01755,40,24,301.02
R01756,30,25,319.49
R01757,116,22,351.43
R01758,44,21,339.63
R01759,23,27,453.28000000000003
R01760,32,17,318.92
R01761,50,12,195.65
R01762,55,24,336.18
R01763,29,21,350.29
R01764,27,19,319.07
R01765,45,17,315.18
R01766,26,16,295.75
R01767,41,19,329.97
R01768,33,23,348.52
R01769,28,16,263.64
R01770,31,16,236.44
R01771,28,11,174.61
R01772,102,15,195.78
R01773,45,25,370.84
R01774,41,22,352.1
R01775,27,24,408.75
R01776,48,18,249.2
R01777,43,14,198.42
R01778,29,23,345.39
R01779,34,28,418.05
R01780,74,18,231.54999999999998
R01781,40,22,318.7
R01782,79,7,96.27
R01783,34,14,241.45
R01784,57,26,393.54
R01785,54,15,221.69
R01786,39,20,343.37
R01787,39,15,277.39
R01788,26,20,340.18
R01789,32,19,282.61
R01790,25,15,248.63
R01791,28,20,335.67
R01792,111,28,436.84
R01793,41,20,377.84
R01794,185,10,168.53
R01795,51,23,337.81
R01796,40,14,246.35
R01797,29,17,258.98
R01798,62,22,314.19
R01799,43,20,341.97
R01800,28,20,337.28999999999996
R01801,35,24,384.21000000000004
R01802,43,17,217.24
R01803,29,18,294.41
R01804,61,34,591.32
R01805,25,13,210.2
R01806,30,16,215.36
R01807,27,20,339.37
R01808,38,16,274.3
R01809,28,13,181.09
R01810,39,32,552.74
R01811,36,19,329.84000000000003
R01812,28,25,418.85
R01813,31,25,349.12
R01814,62,15,215.78
R01815,66,15,256.82
R01816,37,17,249.08
R01817,29,27,466.2
R01818,47,18,276.98
R01819,36,17,307.63
R01820,27,16,238.76
R01821,41,25,364.18
R01822,104,14,234.52
R01823,27,23,387.28
R01824,32,17,261.72
R01825,46,15,228.1
R01826,65,17,223.18
R01827,29,26,464.17
R01828,44,9,135.07
R01829,72,13,190.36
R01830,36,25,399.40999999999997
R01831,27,30,410.61
R01832,50,17,245.97
R01833,46,21,323.51
R01834,27,15,244.60999999999999
R01835,75,17,251.14
R01836,27,34,536.2
R01837,35,24,387.82
R01838,57,15,243.45
R01839,25,23,313.39
R01840,31,15,247.39
R01841,37,24,366.44
R01842,25,16,280.12
R01843,28,17,280.8
R01844,58,17,269.51
R01845,58,19,314.54
R01846,26,24,423.07
R01847,24,28,444.73
R01848,24,25,435.63
R01849,32,15,236.59
R01850,77,18,261.0
R01851,29,25,405.29
R01852,32,15,221.12
R01853,24,20,305.62
R01854,82,13,201.88
R01855,76,12,199.36
R01856,46,15,214.16
R01857,73,21,289.01
R01858,72,25,397.64
R01859,69,21,318.54
R01860,39,16,260.28
R01861,25,14,176.70000000000002
R01862,28,19,364.04
R01863,25,19,246.09
R01864,35,28,415.82
R01865,27,17,247.3
R01866,76,18,247.94
R01867,65,23,338.68
R01868,25,25,403.54
R01869,33,14,226.94
R01870,29,15,239.77
R01871,25,27,382.0
R01872,23,19,295.2
R01873,25,29,438.47
R01874,27,32,519.64
R01875,27,15,230.05
R01876,26,21,302.54
R01877,80,19,309.73
R01878,79,17,270.54
R01879,47,18,288.94
R01880,23,25,387.46
R01881,33,18,332.33
R01882,31,23,351.33
R01883,33,16,255.01
R01884,27,23,307.57
R01885,32,29,486.13
R01886,36,23,389.84
R01887,38,25,382.49
R01888,25,23,361.77
R01889,54,24,422.65999999999997
R01890,26,24,335.17
R01891,45,20,280.95
R01892,61,26,397.67
R01893,81,16,241.52
R01894,29,11,191.74
R01895,27,24,388.45
R01896,44,17,286.39
R01897,34,24,397.79
R01898,32,27,423.75
R01899,47,12,169.38
R01900,59,22,354.01
R01901,69,12,156.82
R01902,53,25,354.12
R01903,29,20,305.3
R01904,30,23,333.04
R01905,26,31,414.33
R01906,29,24,368.58
R01907,43,17,271.11
R01908,38,20,302.62
R01909,50,23,349.97
R01910,60,20,296.84
R01911,25,23,323.87
R01912,48,19,286.68
R01913,73,14,216.68
R01914,33,18,294.9
R01915,45,23,344.93
R01916,77,19,258.42
R01917,62,22,361.3
R01918,41,26,396.15
R01919,35,23,363.44
R01920,24,22,397.67
R01921,25,22,304.45
R01922,24,13,186.57
R01923,37,19,322.74
R01924,32,20,295.84
R01925,63,19,407.93
R01926,33,16,248.94
R01927,24,21,296.22
R01928,38,23,387.67
R01929,27,32,449.17
R01930,49,26,408.39
R01931,32,33,552.69
R01932,39,22,294.57
R01933,28,25,352.5
R01934,26,16,253.69
R01935,24,17,261.11
R01936,23,20,330.16
R01937,31,26,385.84000000000003
R01938,59,18,278.04
R01939,29,26,341.86
R01940,28,28,464.61
R01941,47,13,158.54
R01942,32,11,129.98000000000002
R01943,35,18,245.71
R01944,40,18,297.62
R01945,40,19,315.63
R01946,25,31,463.84
R01947,46,27,455.61
R01948,56,18,304.02
R01949,42,19,326.47
R01950,24,27,440.9
R01951,41,20,312.18
R01952,50,19,307.16
R01953,30,26,405.67
R01954,35,20,319.43
R01955,37,17,294.17
R01956,83,16,275.44
R01957,33,20,311.64
R01958,28,14,212.88
R01959,37,24,382.99
R01960,43,17,272.33
R01961,83,20,354.64
R01962,23,22,358.9
R01963,35,25,389.23
R01964,47,16,248.82
R01965,64,16,248.1
R01966,82,19,292.73
R01967,28,21,342.43
R01968,27,25,430.96
R01969,61,13,240.44
R01970,29,23,328.4
R01971,31,23,350.51
R01972,32,31,445.85
R01973,60,16,330.72
R01974,65,30,457.40999999999997
R01975,56,23,409.84999999999997
R01976,29,26,459.01
R01977,24,28,439.53
R01978,25,21,354.65000000000003
R01979,34,25,402.64
R01980,38,20,312.02
R01981,68,19,286.57
R01982,26,25,355.27
R01983,23,26,437.4
R01984,30,12,175.63
R01985,37,26,416.68
R01986,63,19,311.18
R01987,41,16,254.14
R01988,31,28,393.56
R01989,56,23,446.03
R01990,54,25,401.93
R01991,44,23,337.0
R01992,47,23,365.90999999999997
R01993,38,23,351.28
R01994,24,20,317.23
R01995,29,21,298.5
R01996,27,29,433.47
R01997,64,16,223.16
R01998,47,21,285.72
R01999,31,26,368.84
R02000,34,15,199.92
R02001,66,24,375.81
R02002,42,16,227.84
R02003,56,17,257.88
R02004,101,18,274.87
R02005,52,19,256.41
R02006,44,12,223.99
R02007,64,18,310.63
R02008,25,25,366.72
R02009,59,11,145.9
R02010,37,19,310.73
R02011,48,22,305.0
R02012,45,15,221.26
R02013,45,19,307.81
R02014,25,20,297.71999999999997
R02015,34,30,401.38
R02016,43,17,285.83
R02017,33,18,264.19
R02018,30,19,309.27
R02019,41,17,273.09000000000003
R02020,31,24,350.26
R02021,65,16,238.82999999999998
R02022,61,10,116.5
R02023,30,24,372.13
R02024,66,25,448.5
R02025,26,16,251.07999999999998
R02026,56,20,369.82
R02027,49,17,250.53
R02028,27,22,319.01
R02029,28,23,331.17
R02030,43,20,320.66
R02031,51,23,397.82
R02032,37,23,328.09000000000003
R02033,51,21,304.57
R02034,45,21,314.89
R02035,26,29,466.19
R02036,103,16,215.3
R02037,31,20,319.52
R02038,35,20,276.03
R02039,59,24,368.97
R02040,32,26,398.4
R02041,60,14,210.91
R02042,43,22,304.89
R02043,25,19,314.1
R02044,23,18,286.0
R02045,50,16,253.0
R02046,61,17,212.83
R02047,37,26,367.91
R02048,84,14,211.62
R02049,50,23,360.48
R02050,76,10,171.19
R02051,39,29,423.89
R02052,33,21,360.46
R02053,49,11,155.1
R02054,99,19,296.21
R02055,68,17,254.94
R02056,54,19,243.82
R02057,41,22,350.8
R02058,69,25,341.15
R02059,81,12,181.41
R02060,23,18,284.65
R02061,25,19,272.31
R02062,31,14,221.72
R02063,27,21,310.18
R02064,68,12,229.42
R02065,36,19,303.49
R02066,35,27,464.57
R02067,66,20,271.57
R02068,29,24,362.17
R02069,24,15,209.53
R02070,31,15,238.99
R02071,23,24,382.46
R02072,30,20,311.13
R02073,45,13,216.8
R02074,34,15,254.13
R02075,23,20,387.47999999999996
R02076,30,19,270.2
R02077,23,24,358.1
R02078,43,15,231.35
R02079,61,16,279.53
R02080,31,16,246.54
R02081,25,20,344.88
R02082,47,18,283.61
R02083,44,23,290.53
R02084,110,16,256.68
R02085,30,14,202.59
R02086,58,16,252.68
R02087,25,20,275.72
R02088,38,24,295.92
R02089,26,27,397.89
R02090,28,25,345.91
R02091,90,12,225.67000000000002
R02092,29,23,379.28
R02093,32,18,251.03
R02094,48,16,237.24
R02095,45,12,170.6
R02096,39,15,226.93
R02097,31,21,362.95
R02098,32,13,225.74
R02099,36,26,374.43
R02100,63,17,272.55
R02101,65,25,358.23
R02102,28,20,349.45
R02103,49,22,338.2
R02104,35,19,292.6
R02105,28,23,339.72
R02106,30,24,383.26
R02107,34,25,367.51
R02108,37,19,267.87
R02109,29,21,300.13
R02110,92,23,357.53000000000003
R02111,37,22,360.83
R02112,45,23,364.08
R02113,53,23,362.11
R02114,28,15,203.96
R02115,123,10,140.76
R02116,36,21,286.13
R02117,39,23,363.94
R02118,59,23,370.43
R02119,31,16,248.89000000000001
R02120,34,25,367.33
R02121,36,11,149.34
R02122,34,19,238.75
R02123,39,21,272.99
R02124,29,20,359.36
R02125,33,32,443.3
R02126,26,15,200.86
R02127,55,25,467.08000000000004
R02128,30,26,427.26
R02129,40,23,379.59000000000003
R02130,23,24,365.76
R02131,31,26,399.26
R02132,34,29,488.76
R02133,39,19,269.82
R02134,27,25,502.0
R02135,26,20,297.0
R02136,41,23,412.64
R02137,32,19,335.0
R02138,40,17,237.4
R02139,38,14,215.23
R02140,28,12,163.78
R02141,57,19,298.27
R02142,27,33,493.93
R02143,40,14,211.44
R02144,26,25,398.2
R02145,28,15,227.06
R02146,30,14,235.94
R02147,29,22,367.83
R02148,28,17,277.0
R02149,25,17,249.01
R02150,26,19,248.57
R02151,32,19,285.95
R02152,29,24,408.86
R02153,26,15,226.59
R02154,50,19,288.51
R02155,39,16,227.36
R02156,54,20,282.13
R02157,69,20,317.31
R02158,83,14,208.64
R02159,33,29,450.86
R02160,30,16,221.62
R02161,46,21,296.36
R02162,29,13,232.82999999999998
R02163,30,18,262.38
R02164,105,18,270.24
R02165,39,24,348.82
R02166,63,16,285.49
R02167,38,20,284.13
R02168,47,15,227.69
R02169,33,19,288.23
R02170,28,28,432.46999999999997
R02171,46,14,258.04
